1	knowswell	17687
3	idol	24378
3	knowswell	7140
3	knowswell	9964
3	knowswell	22636
3	knowswell	7554
3	knowswell	23876
3	knowswell	7328
3	knowswell	37723
3	knowswell	5702
3	knowswell	39927
3	knowswell	6860
3	knowswell	3639
3	knowswell	40476
3	knowswell	28975
3	knowswell	43680
3	knowswell	42756
3	knowswell	21314
3	knowswell	14387
3	knowswell	15331
3	knowswell	41064
3	knowswell	6991
3	knowswell	31788
3	knowswell	25556
3	knowswell	15699
3	knowswell	38881
3	knowswell	7950
4	idol	656
4	idol	26552
5	idol	35098
6	knows	21884
6	knowswell	23724
8	boss	40107
8	boss	4643
8	knows	23749
8	knowswell	37723
9	knowswell	26980
10	knowswell	2690
11	idol	7666
13	boss	10460
13	boss	2179
13	olderRelative	15618
14	mentor	28199
14	boss	22777
14	boss	39806
14	boss	8504
14	mentor	8322
14	mentor	13682
16	knows	18391
16	knowswell	32886
16	knowswell	21305
16	knowswell	42439
16	knows	34105
18	idol	31203
18	knows	22906
19	knows	33089
19	knowswell	29249
20	knows	25475
20	knowswell	2174
20	knowswell	11534
22	boss	5877
23	idol	8368
23	knows	36692
23	knowswell	29486
23	knowswell	27905
24	idol	6005
24	knowswell	19531
24	knowswell	6419
24	knowswell	22182
24	mentor	40114
25	knowswell	12092
26	olderRelative	15672
26	knowswell	43106
27	knowswell	38688
27	knowswell	15022
27	knowswell	7391
27	knowswell	6981
27	knowswell	26482
27	knowswell	31470
27	knowswell	21325
30	knowswell	718
31	mentor	31449
31	olderRelative	14385
32	idol	19753
32	knowswell	7992
35	knowswell	38750
35	knowswell	11696
35	knowswell	18557
35	knowswell	32337
35	knowswell	2792
35	knowswell	15975
35	knowswell	20780
35	knowswell	38702
35	knowswell	17466
36	boss	343
36	olderRelative	23412
37	mentor	41721
37	mentor	18101
37	knowswell	33826
37	knowswell	21305
37	mentor	22641
37	mentor	6391
37	mentor	9455
37	mentor	1970
39	mentor	9523
39	mentor	25910
39	knowswell	20917
44	knowswell	43785
45	knowswell	33449
47	boss	39175
47	knowswell	11313
48	knows	30561
48	knows	5524
49	idol	11250
49	knowswell	10892
52	knows	29944
52	knows	18712
52	olderRelative	18072
52	knowswell	38019
52	knows	34900
52	knows	38814
52	knows	34468
53	boss	7347
53	knowswell	12829
54	knowswell	3401
55	knowswell	26006
57	knowswell	16198
60	knowswell	35819
60	knowswell	2716
60	knowswell	14514
61	knowswell	22088
62	boss	17005
63	boss	19119
64	idol	20257
64	knowswell	9554
64	knowswell	38036
65	knows	33438
65	knowswell	33176
66	boss	38035
66	olderRelative	2032
67	mentor	11597
67	mentor	24853
67	knowswell	3483
69	idol	24810
70	mentor	30296
70	mentor	7085
70	knowswell	39252
71	olderRelative	323
74	boss	43236
74	boss	21140
74	boss	18286
74	knowswell	15162
75	knowswell	30562
75	knowswell	38147
76	mentor	12062
76	boss	24838
76	knowswell	33685
77	mentor	14939
77	idol	20428
79	knowswell	784
79	knowswell	17038
79	knowswell	10754
79	knowswell	24182
79	knows	43590
79	idol	42550
80	idol	18892
82	mentor	16215
82	idol	20952
86	knowswell	12870
87	knows	31287
88	idol	30552
88	knowswell	1649
89	boss	4197
89	boss	6480
90	idol	32763
90	idol	14725
91	idol	9262
91	idol	37101
91	knowswell	42415
92	boss	32758
92	boss	31829
92	boss	34363
94	knows	21052
94	knows	34764
94	knowswell	7903
94	knowswell	12070
97	idol	18674
97	knowswell	36682
97	knowswell	37407
99	knows	35760
99	knowswell	24470
100	knows	4464
100	knows	35988
102	boss	19813
102	boss	4088
103	knowswell	5670
103	knowswell	2275
103	knowswell	11533
103	knowswell	31194
103	knowswell	16559
103	knowswell	11618
105	knowswell	36229
106	knowswell	10218
106	knowswell	27704
107	boss	3781
107	boss	1747
107	boss	105
107	knowswell	11829
108	mentor	25504
110	knows	22540
110	knows	2550
110	knowswell	31188
111	knowswell	27553
112	boss	33564
113	idol	3844
113	knows	28730
114	knowswell	10697
115	knows	18391
115	knows	4622
116	knowswell	39548
117	knowswell	19864
118	knowswell	24596
118	knowswell	37710
119	knowswell	2202
120	olderRelative	4530
120	olderRelative	39273
120	olderRelative	16616
120	olderRelative	25793
121	knows	5195
121	olderRelative	36403
121	knowswell	22722
122	idol	41067
123	olderRelative	32268
123	knowswell	37802
124	boss	44058
124	olderRelative	20993
124	olderRelative	27488
125	knowswell	11818
126	knowswell	14622
126	knowswell	38147
126	knowswell	9052
126	knowswell	12385
126	knowswell	22067
126	mentor	25709
126	knowswell	37393
126	knowswell	29797
126	knowswell	40088
126	mentor	19128
128	olderRelative	33970
128	olderRelative	21568
128	olderRelative	25623
131	mentor	40784
132	idol	14572
132	boss	29393
133	idol	31191
133	idol	22098
134	olderRelative	26181
134	olderRelative	23393
134	knowswell	41064
135	olderRelative	42507
135	knowswell	20285
136	knowswell	15117
141	olderRelative	20171
141	olderRelative	35430
141	knowswell	22948
142	idol	5932
142	knowswell	19197
142	knowswell	34337
142	knowswell	38299
143	knowswell	15430
144	idol	43247
144	knowswell	28910
145	knows	36280
145	knows	31664
145	knowswell	9317
145	knowswell	31409
146	olderRelative	15388
147	knowswell	7433
147	knowswell	9714
149	idol	39454
150	knowswell	30222
152	mentor	38534
152	knows	546
153	boss	2050
153	boss	26303
155	knowswell	33334
155	knowswell	31180
155	knowswell	30975
155	knowswell	36794
155	knowswell	29209
155	knowswell	23917
155	knowswell	10182
155	knowswell	20754
155	knowswell	17107
155	knowswell	11391
155	knowswell	22722
155	knowswell	17665
155	knowswell	42792
155	knowswell	709
155	knowswell	13182
155	knowswell	8589
155	knowswell	31830
155	knowswell	23179
155	knowswell	2896
155	knowswell	23150
155	knowswell	17669
155	knowswell	4343
155	knowswell	24906
155	knowswell	21314
155	knowswell	24945
155	knowswell	37880
155	knowswell	22265
155	knowswell	24462
155	knowswell	29637
155	knowswell	26131
155	knowswell	43389
157	knows	40549
157	knows	24136
157	knowswell	41760
157	knowswell	33271
159	boss	13133
160	knowswell	20513
160	knowswell	11294
161	knowswell	44
162	olderRelative	20634
163	mentor	11611
163	boss	10460
163	boss	24204
163	knowswell	42779
163	mentor	43253
164	boss	20325
165	knows	21052
165	knowswell	28918
166	idol	20815
166	idol	21324
166	idol	4694
166	idol	17018
166	idol	953
166	idol	27272
167	idol	5969
169	mentor	17098
172	knowswell	35983
173	knowswell	10774
174	idol	21038
174	knowswell	13351
175	mentor	25597
176	boss	894
176	boss	42623
176	boss	16181
176	boss	5622
176	boss	40987
176	boss	30148
176	boss	36235
176	boss	22221
176	boss	338
176	idol	24876
179	mentor	11850
179	mentor	13564
180	mentor	24853
180	boss	22777
181	knowswell	31136
181	knowswell	1591
181	knowswell	33430
181	knowswell	8284
181	knowswell	26388
181	knowswell	17191
181	knowswell	33775
183	idol	4488
183	knows	33493
183	knows	17380
185	mentor	22490
185	mentor	24417
186	idol	10269
188	boss	6548
188	knows	5956
188	knowswell	2172
189	boss	31242
190	knowswell	22591
191	knowswell	35115
192	knows	13241
193	idol	11071
193	knowswell	36484
193	knowswell	14532
193	knowswell	28947
193	idol	11785
195	knows	27410
196	boss	1929
197	olderRelative	33100
197	knowswell	9698
197	knowswell	6229
197	knowswell	32717
197	knows	14684
198	boss	9654
198	knows	22990
199	olderRelative	10755
199	knowswell	4792
200	olderRelative	3464
200	olderRelative	6586
200	olderRelative	37429
200	olderRelative	28685
200	mentor	38534
201	knows	24063
202	knowswell	11094
203	idol	39692
203	boss	27919
204	boss	10982
204	boss	11334
204	boss	21939
204	boss	2865
206	idol	12341
206	idol	21360
206	idol	17285
207	boss	32078
207	knows	23966
207	knowswell	9579
208	boss	41933
208	boss	22084
208	knowswell	36404
209	knowswell	19244
209	knowswell	1116
209	knowswell	42756
209	knowswell	30286
209	knowswell	25248
209	idol	20428
209	idol	27627
209	idol	23998
209	idol	40343
209	idol	38801
209	mentor	3482
209	idol	914
209	idol	5040
209	idol	33955
209	idol	6927
209	idol	17079
209	idol	15745
210	knowswell	16001
210	knowswell	3256
210	knowswell	43163
210	knowswell	34389
211	idol	34179
211	idol	27328
211	knowswell	21940
212	idol	7069
213	knowswell	22577
213	knowswell	2673
213	knowswell	26634
213	knowswell	8437
213	knowswell	37431
213	knowswell	34717
213	knowswell	12186
213	knowswell	13711
213	knowswell	4612
213	knowswell	2882
213	knowswell	25570
213	knowswell	14984
213	knowswell	18970
213	knowswell	21263
213	knowswell	22108
213	knowswell	2083
213	knowswell	31392
213	knowswell	43067
